id,name,date,lat,lon,elev
233015,Vakinankaratra,Unknown,-19.85,46.942,2644
233020,Fournaise Piton de la,2023 CE,-21.244,55.708,2632
234000,Boomerang Seamount,1995 CE,-37.7216,77.8221,-650
234001,Amsterdam Island,Unknown,-37.83,77.52,881
234002,St. Paul,1793 CE,-38.72,77.53,268
234010,Heard,2024 CE,-53.106,73.513,2745
234011,McDonald Islands,2005 CE,-53.03,72.6,230
234020,Kerguelen Islands,Unknown,-49.58,69.5,1840
234030,Est Ile de l',Unknown,-46.43,52.2,1090
234040,Possession Ile de la,Unknown,-46.42,51.75,934
234050,Cochons Ile aux,Unknown,-46.1,50.23,775
234060,Prince Edward Island,Unknown,-46.63,37.95,672
234070,Marion Island,2004 CE,-46.9,37.75,1230
241010,Kaikohe-Bay of Islands,400 CE,-35.3,173.9,388
241020,Auckland Volcanic Field,1446 CE,-36.89,174.81,260
241021,Mayor Island,5060 BCE,-37.28,176.25,355
241030,Taranaki,1800 CE,-39.3,174.07,2518
241040,Whakaari/White Island,2024 CE,-37.52,177.18,294
241050,Okataina,1981 CE,-38.1569,176.5069,1111
241070,Taupo,260 CE,-38.7811,175.893,760
241080,Tongariro,2012 CE,-39.157,175.632,1978
241100,Ruapehu,2007 CE,-39.28,175.57,2797
241101,Clark,Unknown,-36.446,177.839,-860
241102,Tangaroa,Unknown,-36.321,178.028,-600
241110,Rumble V,Unknown,-36.142,178.196,-400
241120,Rumble IV,Unknown,-36.13,178.05,-500
241130,Rumble III,2008 CE,-35.745,178.478,-220
241131,Rumble II West,Unknown,-35.353,178.527,-1200
241140,Healy,1360 CE,-35.004,178.973,-980
241150,Brothers,Unknown,-34.875,179.0667,-1350
242001,Wright,Unknown,-31.85,-179.18,-900
242005,Havre Seamount,2012 CE,-31.08,-179.033,-897
242010,Curtis Island,Unknown,-30.543,-178.556,47
242021,Macauley,4360 BCE,-30.21,-178.475,238
242022,Giggenbach,Unknown,-30.036,-178.712,-65
242030,Raoul Island,2006 CE,-29.27,-177.92,516
242050,Monowai,2014 CE,-25.887,-177.188,-132
243001,Unnamed,Unknown,-24.8,-177.02,-385
243010,Unnamed,1932 CE,-21.338,-175.65,-68
243011,Unnamed,Unknown,-21.15,-175.75,-65
243030,Unnamed,2017 CE,-20.852,-175.55,-296
243040,Hunga Tonga-Hunga Ha'apai,2022 CE,-20.5532,-175.3841,114
243050,Fonuafo'ou,1936 CE,-20.32,-175.42,-17
243060,Tofua,2024 CE,-19.75,-175.07,515
243061,Kao,1847 CE,-19.668,-175.016,1009
243070,Lateiki,2019 CE,-19.18,-174.87,43
243080,Home Reef,2023 CE,-18.992,-174.775,-10
243090,Late,1854 CE,-18.806,-174.65,540
243091,Unnamed,2019 CE,-18.325,-174.365,-40
243100,Fonualei,1957 CE,-18.023,-174.317,188
243101,Tafahi,Unknown,-15.854,-173.747,546
243102,Curacoa,1979 CE,-15.62,-173.67,-33
243110,Niuafo'ou,1946 CE,-15.6,-175.63,260
243111,Dugong,Unknown,-15.431,-175.725,-1170
243112,Lobster,Unknown,-15.333,-176.283,-1500
243120,Tafu-Maka,2008 CE,-15.37,-174.23,-1400
243130,West Mata,2009 CE,-15.1,-173.75,-1174
243140,Niuatahi,Unknown,-15.3675,-174.0028,-1270
244000,Vailulu'u,2003 CE,-14.215,-169.058,-592
244001,Ta'u,Unknown,-14.23,-169.454,931
244010,Ofu-Olosega,1866 CE,-14.175,-169.618,639
244020,Tutuila,440 CE,-14.2903,-170.7019,653
244021,Malumalu,Unknown,-14.601,-169.787,-145
244030,Upolu,Unknown,-13.935,-171.72,1100
244040,Savaii,1911 CE,-13.612,-172.525,1858
245010,Taveuni,1550 CE,-16.8412,-179.9644,1241
245030,Nabukelevu,1660 CE,-19.1181,177.9815,791
250010,St. Andrew Strait,1957 CE,-2.38,147.35,270
250030,Central Bismarck Sea,1972 CE,-3.03,147.78,-1300
251001,Blup Blup,Unknown,-3.507,144.605,402
251002,Kadovar,2023 CE,-3.608,144.588,365
251010,Bam,1960 CE,-3.613,144.818,685
251011,Boisa,Unknown,-3.994,144.963,240
251020,Manam,2024 CE,-4.08,145.037,1807
251030,Karkar,1979 CE,-4.647,145.976,1839
251041,Hankow Reef,Unknown,-4.883,146.717,-5
251050,Long Island,1993 CE,-5.358,147.12,1280
251060,Umboi,Unknown,-5.592,147.892,1335
251070,Ritter Island,2007 CE,-5.519,148.115,75
251080,Sakar,Unknown,-5.414,148.094,992
252010,Langila,2024 CE,-5.525,148.42,1330
252040,Dakataua,1895 CE,-5.0455,150.0996,408
252050,Bola,Unknown,-5.141,150.038,1116
252060,Garua Harbour,Unknown,-5.3,150.07,565
252070,Krummel-Garbuna-Welcker,2008 CE,-5.416,150.027,564
252071,Lolo,Unknown,-5.466,150.509,796
252080,Witori,2012 CE,-5.5745,150.5161,724
252090,Sulu Range,Unknown,-5.5,150.942,610
252100,Hargy,950 CE,-5.33,151.1,1148
252110,Bamus,1886 CE,-5.2,151.23,2248
252120,Ulawun,2023 CE,-5.05,151.33,2334
252130,Lolobau,1912 CE,-4.9156,151.1617,878
252140,Rabaul,2014 CE,-4.2459,152.1937,688
252150,Tavui,4946 BCE,-4.1089,152.2134,200
253010,Lamington,1956 CE,-8.95,148.15,1680
253011,Hydrographers Range,Unknown,-9,148.37,1915
253021,Managlase Plateau,Unknown,-9.08,148.33,1342
253030,Victory,1935 CE,-9.2003,149.072,1832
253040,Sessagara Hills,1944 CE,-9.5542,149.1278,493
253041,Goodenough,Unknown,-9.358,150.246,220
253050,Iamalele,Unknown,-9.5056,150.5239,194
253060,Dawson Strait Group,1350 CE,-9.62,150.88,500
254010,Lihir,Unknown,-3.125,152.642,700
254020,Ambitle,350 BCE,-4.08,153.65,450
255010,Balbi,Unknown,-5.9156,155.0008,2715
255011,Billy Mitchell,1580 CE,-6.0898,155.2254,1544
255020,Bagana,2024 CE,-6.137,155.196,1855
255021,Takuan Group,Unknown,-6.442,155.608,2210
255030,Loloru,1050 BCE,-6.52,155.62,1887
255050,Simbo,1910 CE,-8.292,156.52,335
255052,Kana Keoki,Unknown,-8.75,157.03,-700
255053,Coleman Seamount,Unknown,-8.841,157.16,-717
255060,Kavachi,2014 CE,-8.991,157.979,-20
255061,Unnamed,Unknown,-8.92,158.03,-240
255062,Gallego,Unknown,-9.35,159.73,1000
255070,Savo,1847 CE,-9.13,159.82,485
256010,Tinakula,2024 CE,-10.386,165.804,796
257001,Motlav,Unknown,-13.67,167.67,411
257010,Suretamatai,1966 CE,-13.8,167.47,921
257020,Gaua,2022 CE,-14.281,167.514,729
257030,Ambae,2023 CE,-15.389,167.835,1496
257040,Ambrym,2024 CE,-16.25,168.12,1334
257050,Lopevi,2007 CE,-16.507,168.346,1413
257060,East Epi,2023 CE,-16.6797,168.3893,833
257070,Kuwae,1974 CE,-16.8304,168.5227,-2
257081,Nguna-Emau,Unknown,-17.4522,168.353,589
257090,Traitor's Head,1881 CE,-18.754,169.238,817
257100,Yasur,2024 CE,-19.532,169.447,361
258001,Gemini-Oscostar,1996 CE,-20.957,170.13,-33
258010,Matthew Island,1956 CE,-22.33,171.32,177
258020,Hunter Island,1903 CE,-22.4,172.05,297
259010,Newer Volcanics Province,2900 BCE,-37.77,142.5,1011
259804,McBride Volcanic Province,5050 BCE,-18.367,144.567,1020
260001,Narcondum,Unknown,13.43,94.28,710
260010,Barren Island,2024 CE,12.278,93.858,354
261020,Seulawah Agam,1839 CE,5.448,95.658,1810
261030,Peuet Sague,2000 CE,4.903,96.289,2785
261050,Telong Bur ni,1937 CE,4.769,96.821,2617
261070,Singkut,1881 CE,3.2379,98.5127,2181
261080,Sinabung,2021 CE,3.17,98.392,2460
261090,Toba,Unknown,2.6083,98.8417,2157
261110,Sibualbuali,Unknown,1.556,99.255,1819
261111,Lubukraya,Unknown,1.478,99.209,1862
261120,Sorikmarapi,1986 CE,0.686,99.539,2145
261121,Malintang,Unknown,0.47,99.67,1983
261130,Talakmau,Unknown,0.079,99.98,2919
261140,Marapi,2024 CE,-0.38,100.474,2885
261150,Tandikat-Singgalang,1924 CE,-0.39,100.331,2854
261160,Talang,2007 CE,-0.979,100.681,2575
261170,Kerinci,2024 CE,-1.697,101.264,3800
261180,Sumbing,1921 CE,-2.414,101.728,2507
261200,Hululais,Unknown,-3.247,102.239,2122
261210,Daun Bukit,Unknown,-3.38,102.37,2467
261220,Kaba,2000 CE,-3.522,102.615,1940
261230,Dempo,2024 CE,-4.016,103.121,3142
261231,Patah,Unknown,-4.257,103.306,2836
261251,Ranau,Unknown,-4.871,103.925,1854
261270,Suoh,2024 CE,-5.25,104.27,1000
261290,Rajabasa,Unknown,-5.78,105.625,1281
262000,Krakatau,2023 CE,-6.1009,105.4233,285
263010,Pulosari,Unknown,-6.343,105.978,1324
263020,Karang,Unknown,-6.268,106.05,1768
263040,Perbakti-Gagak,1939 CE,-6.75,106.675,1726
263050,Salak,1938 CE,-6.716,106.733,2218
263060,Gede-Pangrango,1957 CE,-6.786,106.983,3026
263070,Patuha,Unknown,-7.162,107.4,2422
263090,Tangkuban Parahu,2019 CE,-6.77,107.6,2084
263100,Papandayan,2002 CE,-7.32,107.73,2665
263110,Kendang,Unknown,-7.245,107.709,2594
263130,Guntur,1847 CE,-7.143,107.841,2251
263131,Tampomas,Unknown,-6.7639,107.9612,1690
263140,Galunggung,1984 CE,-7.25,108.058,2168
263150,Talagabodas,Unknown,-7.208,108.07,2201
263170,Ciremai,1951 CE,-6.895,108.408,3039
263180,Slamet,2014 CE,-7.242,109.208,3428
263200,Dieng Volcanic Complex,2021 CE,-7.2,109.879,2565
263210,Sundoro,1971 CE,-7.302,109.996,3147
263220,Sumbing,1730 CE,-7.384,110.07,3371
263230,Ungaran,Unknown,-7.1876,110.3455,2033
263231,Telomoyo,Unknown,-7.362,110.4,1864
263240,Merbabu,1797 CE,-7.454,110.44,3118
263250,Merapi,2024 CE,-7.54,110.446,2910
263260,Lawu,1885 CE,-7.625,111.192,3265
263270,Wilis,Unknown,-7.808,111.758,2563
263280,Kelud,2014 CE,-7.935,112.314,1730
263281,Kawi-Butak,Unknown,-7.92,112.45,2651
263290,Arjuno-Welirang,1952 CE,-7.733,112.575,3343
263291,Penanggungan,Unknown,-7.616,112.62,1631
263300,Semeru,2024 CE,-8.108,112.922,3657
263310,Tengger Caldera,2023 CE,-7.942,112.95,2329
263320,Lamongan,1898 CE,-7.981,113.341,1641
263330,Iyang-Argapura,Unknown,-7.97,113.57,3088
263340,Raung,2022 CE,-8.119,114.056,3260
263350,Ijen,1999 CE,-8.058,114.242,2769
263351,Baluran,Unknown,-7.85,114.37,1247
264001,Buyan-Bratan,Unknown,-8.283,115.133,2244
264010,Batur,2000 CE,-8.2403,115.3775,1711
264020,Agung,2019 CE,-8.343,115.508,2997
264030,Rinjani,2016 CE,-8.42,116.47,3726
264040,Tambora,1967 CE,-8.25,118,2850
264050,Sangeang Api,2022 CE,-8.2,119.07,1912
264060,Sano Wai,Unknown,-8.7345,120.0074,1319
264071,Ranakah,1991 CE,-8.637,120.5302,2288
264080,Inierie,8050 BCE,-8.875,120.95,2245
264090,Inielika,2001 CE,-8.73,120.98,1559
264100,Ebulobo,1969 CE,-8.817,121.191,2096
264110,Iya,1969 CE,-8.891,121.641,618
264140,Kelimutu,1968 CE,-8.77,121.82,1639
264150,Paluweh,2013 CE,-8.32,121.708,875
264160,Egon,2008 CE,-8.676,122.455,1661
264180,Lewotobi,2024 CE,-8.542,122.775,1703
264200,Leroboleng,2003 CE,-8.365,122.833,1095
264220,Iliboleng,1993 CE,-8.342,123.258,1659
264230,Lewotolok,2024 CE,-8.274,123.508,1431
264240,Ililabalekan,Unknown,-8.55,123.38,1018
264250,Iliwerung,2021 CE,-8.532,123.573,583
264260,Tara Batu,2015 CE,-7.791,123.585,633
264270,Sirung,2021 CE,-8.4972,124.1306,1347
265040,Wurlali,1892 CE,-7.125,128.675,868
265050,Teon,1904 CE,-6.976,129.144,728
265060,Nila,1968 CE,-6.73,129.5,781
265070,Serua,1921 CE,-6.312,130.017,608
265080,Manuk,Unknown,-5.543,130.303,257
265090,Banda Api,1988 CE,-4.523,129.881,596
266010,Colo,1983 CE,-0.162,121.601,404
266020,Ambang,2005 CE,0.75,124.42,1795
266030,Soputan,2020 CE,1.112,124.737,1785
266100,Lokon-Empung,2015 CE,1.358,124.792,1580
266110,Mahawu,1977 CE,1.352,124.865,1299
266120,Klabat,Unknown,1.454,125.031,1968
266130,Tangkoko-Duasudara,1880 CE,1.518,125.185,1334
267010,Ruang,2024 CE,2.3,125.37,725
267020,Karangetang,2023 CE,2.781,125.407,1797
267030,Banua Wuhu,1919 CE,3.138,125.491,-5
267040,Awu,2004 CE,3.689,125.447,1318
268001,Tarakan,Unknown,1.832,127.825,317
268010,Dukono,2024 CE,1.6992,127.8783,1273
268020,Tobaru,Unknown,1.63,127.67,1035
268030,Ibu,2024 CE,1.488,127.63,1325
268040,Gamkonora,2007 CE,1.38,127.53,1635
268050,Todoko-Ranu,Unknown,1.2389,127.4556,979
268051,Jailolo,Unknown,1.08,127.439,993
268052,Hiri,Unknown,0.9,127.32,630
268060,Gamalama,2018 CE,0.81,127.3322,1714
268061,Kie Matubu,1210 CE,0.6623,127.4029,1713
268062,Mare,Unknown,0.57,127.4,308
268063,Moti,Unknown,0.454,127.411,927
268070,Kie Besi,1988 CE,0.32,127.4,1357
268071,Tigalalu,Unknown,0.07,127.42,422
268072,Amasing,Unknown,-0.5249,127.4956,1006
268073,Bibinoi,Unknown,-0.761,127.725,932
271010,Balut,Unknown,5.398,125.376,840
271011,Melebingoy,1641 CE,6.113,124.892,1824
271020,Matutum,1290 CE,6.3604,125.0765,2262
271030,Apo,Unknown,6.989,125.269,2938
271031,Leonard Range,80 CE,7.382,126.047,1080
271040,Makaturing,1882 CE,7.644,124.317,1818
271060,Ragang,1916 CE,7.691,124.507,2790
271061,Kalatungan,Unknown,7.95,124.8,2824
271070,Musuan,Unknown,7.8765,125.0697,610
271071,Malindang,Unknown,8.22,123.63,2404
271080,Camiguin,1953 CE,9.203,124.673,1552
272020,Kanlaon,2024 CE,10.4096,123.13,2422
272050,Cabalían,1820 CE,10.285,125.218,912
272080,Biliran,1939 CE,11.523,124.535,1301
273010,Bulusan,2022 CE,12.769,124.056,1535
273020,Pocdol Mountains,Unknown,13.05,123.958,1102
273030,Mayon,2024 CE,13.257,123.685,2462
273031,Masaraga,Unknown,13.3099,123.5978,1294
273041,Iriga,Unknown,13.458,123.451,1138
273042,Isarog,3500 BCE,13.658,123.38,1966
273044,Malindig,Unknown,13.24,122.018,1157
273050,Banahaw,Unknown,14.07,121.48,2158
273060,San Pablo Volcanic Field,1350 CE,14.12,121.3,1090
273070,Taal,2024 CE,14.0106,120.9975,311
273080,Laguna Caldera,Unknown,14.42,121.27,743
273083,Pinatubo,2021 CE,15.13,120.35,1486
273087,Patoc,Unknown,17.147,120.98,1865
273088,Ambalatungan Group,Unknown,17.32,121.1,2329
273090,Cagua,1860 CE,18.222,122.123,1133
274010,Camiguin de Babuyanes,1857 CE,18.83,121.86,712
274020,Didicas,1978 CE,19.077,122.202,228
274030,Babuyan Claro,1924 CE,19.524,121.95,1064
274060,Iraya,1454 CE,20.469,122.01,1009
275001,Hainan Volcanic Field,1933 CE,19.905,110.229,196
275020,Ly Son Group,Unknown,15.38,109.12,157
275060,Cendres Ile des,1923 CE,10.158,109.014,-20
275080,Popa,6050 BCE,20.92,95.25,1518
275110,Tengchong,5750 BCE,25.23,98.5,2865
281031,Kueishantao,1853 CE,24.841,121.953,361
281032,Tatun Volcanic Group,648 CE,25.178,121.553,1120
282010,Submarine Volcano NNE of Iriomotejima,1924 CE,24.57,123.93,-200
282020,Io-Torishima,1968 CE,27.881,128.223,212
282021,Yokoatejima,1835 CE,28.797,128.997,495
282022,Akusekijima,Unknown,29.465,129.594,555
282030,Suwanosejima,2024 CE,29.638,129.714,796
282040,Nakanoshima,1914 CE,29.859,129.857,979
282043,Kuchinoshima,1190 CE,29.968,129.926,628
282050,Kuchinoerabujima,2020 CE,30.443,130.217,657
282060,Kikai,2020 CE,30.793,130.305,704
282070,Ata,885 CE,31.22,130.57,924
282080,Aira,2024 CE,31.5772,130.6589,1117
282081,Yonemaru-Sumiyoshiike,6200 BCE,31.771,130.592,40
282090,Kirishimayama,2018 CE,31.934,130.862,1700
282091,Fukue,400 BCE,32.657,128.849,315
282100,Unzendake,1996 CE,32.761,130.299,1483
282110,Asosan,2021 CE,32.8849,131.085,1592
282120,Kujusan,1996 CE,33.086,131.249,1791
282130,Yufu-Tsurumi,867 CE,33.282,131.39,1584
283001,Abu,6850 BCE,34.4833,131.5167,641
283002,Sanbesan,650 CE,35.141,132.622,1126
283010,Izu-Tobu,1989 CE,34.9,139.098,1406
283020,Hakoneyama,2015 CE,35.233,139.021,1438
283030,Fujisan,1708 CE,35.361,138.728,3776
283031,Yokodake,1200 CE,36.087,138.32,2480
283040,Ontakesan,2014 CE,35.893,137.48,3067
283050,Hakusan,1659 CE,36.155,136.771,2702
283060,Norikuradake,50 BCE,36.106,137.554,3026
283069,Akandanayama,Unknown,36.2,137.573,2109
283070,Yakedake,1995 CE,36.227,137.587,2455
283071,Washiba-Kumonotaira,Unknown,36.408,137.594,2924
283080,Midagahara,1839 CE,36.571,137.59,2621
283090,Niigata-Yakeyama,1998 CE,36.921,138.036,2400
283100,Myokosan,750 BCE,36.891,138.114,2454
283110,Asamayama,2019 CE,36.406,138.523,2568
283120,Kusatsu-Shiranesan,2018 CE,36.618,138.528,2165
283121,Shiga,Unknown,36.688,138.519,2041
283122,Harunasan,550 CE,36.477,138.851,1449
283130,Akagisan,Unknown,36.56,139.193,1828
283131,Hiuchigatake,1544 CE,36.955,139.285,2356
283140,Nikko-Shiranesan,1952 CE,36.799,139.376,2578
283141,Nantaisan,9540 BCE,36.765,139.491,2486
283142,Omanago Group,3050 BCE,36.8067,139.4756,2341
283143,Takaharayama,4570 BCE,36.9,139.777,1795
283150,Nasudake,1963 CE,37.125,139.963,1915
283151,Numazawa,3400 BCE,37.444,139.566,835
283160,Bandaisan,1888 CE,37.601,140.072,1816
283170,Adatarayama,1996 CE,37.647,140.281,1728
283180,Azumayama,1977 CE,37.735,140.244,1949
283190,Zaozan [Zaosan],1940 CE,38.144,140.44,1841
283191,Hijiori,Unknown,38.5992,140.1617,552
283200,Naruko,837 CE,38.729,140.734,470
283210,Kurikomayama,1950 CE,38.961,140.788,1627
283220,Chokaisan,1974 CE,39.099,140.049,2236
283230,Akita-Komagatake,1971 CE,39.761,140.799,1637
283240,Iwatesan,1919 CE,39.853,141.001,2038
283250,Hachimantai,5350 BCE,39.958,140.854,1613
283260,Akita-Yakeyama,1997 CE,39.964,140.757,1366
283262,Megata,2050 BCE,39.95,139.725,160
283270,Iwakisan,1863 CE,40.656,140.303,1625
283271,Towada,915 CE,40.51,140.88,1011
283280,Hakkodasan,1550 CE,40.659,140.877,1585
283290,Osorezan,1787 CE,41.279,141.12,878
284010,Izu-Oshima,1990 CE,34.724,139.394,746
284011,Toshima,4550 BCE,34.52,139.279,508
284020,Niijima,886 CE,34.397,139.27,432
284030,Kozushima,838 CE,34.219,139.153,572
284040,Miyakejima,2010 CE,34.094,139.526,775
284041,Mikurajima,4100 BCE,33.874,139.602,851
284042,Kurose Hole,Unknown,33.4,139.68,-114
284050,Hachijojima,1606 CE,33.137,139.766,854
284060,Aogashima,1785 CE,32.458,139.759,423
284061,Kita-Bayonnaise,Unknown,32.1,139.85,-360
284070,Myojinsho,1970 CE,31.888,139.918,11
284080,Sumisujima,1916 CE,31.44,140.051,136
284090,Izu-Torishima,2002 CE,30.484,140.303,394
284091,Sofugan,Unknown,29.794,140.342,99
284093,Suiyo Seamount,Unknown,28.575,140.633,-991
284094,Mokuyo Seamount,Unknown,28.327,140.572,-933
284095,Doyo Seamount,Unknown,27.68,140.8,-590
284096,Nishinoshima,2023 CE,27.247,140.874,100
284097,Kaikata Seamount,Unknown,26.667,140.929,-165
284100,Kaitoku Seamount,2023 CE,26.1217,141.0955,-95
284110,Kita-Ioto,2022 CE,25.424,141.284,792
284120,Ioto,2024 CE,24.751,141.289,169
284121,Kita-Fukutokutai,1954 CE,24.417,141.417,-73
284130,Fukutoku-Oka-no-Ba,2021 CE,24.285,141.481,-29
284131,Minami-Hiyoshi,1975 CE,23.5,141.935,-107
284132,Nikko,Unknown,23.078,142.326,-392
284133,Fukujin,1974 CE,21.93,143.47,-217
284134,Kasuga 1,1959 CE,21.765,143.71,-598
284135,Kasuga 2,Unknown,21.6,143.637,-274
284136,NW Eifuku,Unknown,21.485,144.043,-1535
284137,Daikoku,Unknown,21.324,144.194,-323
284140,Farallon de Pajaros,1953 CE,20.546,144.893,337
284141,Ahyi,2024 CE,20.42,145.03,-75
284142,Supply Reef,Unknown,20.13,145.1,-8
284143,Maug Islands,Unknown,20.02,145.22,227
284150,Asuncion,1906 CE,19.671,145.406,857
284160,Agrigan,1917 CE,18.77,145.67,965
284170,Pagan,2021 CE,18.13,145.8,570
284180,Alamagan,870 CE,17.6,145.83,744
284190,Guguan,1883 CE,17.307,145.845,287
284191,Zealandia Bank,Unknown,16.88,145.85,0
284192,Sarigan,Unknown,16.708,145.78,538
284193,South Sarigan Seamount,2010 CE,16.58,145.78,-184
284200,Anatahan,2008 CE,16.35,145.67,790
284201,East Diamante,Unknown,15.93,145.67,-127
284202,Ruby,2023 CE,15.605,145.572,174
284210,Esmeralda Bank,Unknown,14.958,145.249,-74
284211,NW Rota-1,2010 CE,14.601,144.775,-517
284220,Forecast Seamount,Unknown,13.4,143.92,-1456
284230,Seamount X,Unknown,13.25,144.02,-1230
284305,Mariana Back-Arc Segment at 15.5°N,2015 CE,15.406,144.506,-4100
285010,Oshima-Oshima,1790 CE,41.51,139.367,732
285011,Esan,1874 CE,41.805,141.166,618
285020,Hokkaido-Komagatake,2000 CE,42.063,140.677,1131
285030,Toya,2001 CE,42.544,140.839,733
285031,Niseko,4900 BCE,42.875,140.659,1308
285032,Yoteizan,1050 BCE,42.827,140.812,1888
285034,Kuttara,1820 CE,42.491,141.16,549
285040,Shikotsu,1981 CE,42.688,141.38,1320
285041,Rishirizan,5830 BCE,45.179,141.242,1721
285050,Tokachidake,2004 CE,43.418,142.686,2077
285060,Taisetsuzan,1739 CE,43.664,142.854,2291
285061,Maruyama,1898 CE,43.418,143.031,2013
285070,Akan,2008 CE,43.384,144.013,1499
285080,Kussharo,1320 CE,43.615,144.427,574
285081,Mashu,1080 CE,43.572,144.561,857
285082,Rausudake,1800 CE,44.076,145.122,1660
285083,Tenchozan,Unknown,44.044,145.086,1046
285090,Shiretoko-Iozan,1936 CE,44.133,145.161,1562
290010,Tomariyama [Golovnin],1848 CE,43.844,145.504,535
290020,Raususan [Mendeleev],1880 CE,43.979,145.733,882
290021,Ruruidake [Smirnov],Unknown,44.454,146.139,1486
290030,Chachadake [Tiatia],1981 CE,44.353,146.252,1822
290040,Berutarubesan [Berutarube],Unknown,44.462,146.932,1221
290041,Moekeshiwan [Lvinaya Past],7480 BCE,44.608,146.994,528
290050,Etorofu-Atosanupuri [Atosanupuri],1932 CE,44.808,147.131,1206
290060,Hitokappu Volcano Group [Bogatyr Ridge],Unknown,44.857,147.403,1610
290061,Unnamed,Unknown,45.022,147.019,-195
290070,Etorofu-Yakeyama [Grozny Group],2013 CE,45.012,147.871,1158
290072,Odamoisan [Tebenkov],Unknown,45.028,147.918,1208
290080,Sashiusudake [Baransky],1951 CE,45.1,148.019,1125
290090,Chirippusan [Chirip],1860 CE,45.338,147.92,1587
290100,Moyorodake [Medvezhia],1999 CE,45.389,148.838,1124
290110,Rakkibetsudake [Demon],Unknown,45.5,148.85,1205
290111,Ivao Group,Unknown,45.7593,149.6762,1426
290112,Rudakov,Unknown,45.874,149.819,532
290113,Tri Sestry,Unknown,45.93,149.92,998
290120,Kolokol Group,1973 CE,46.042,150.083,1328
290150,Chirpoi,2016 CE,46.532,150.871,742
290160,Unnamed,1972 CE,46.47,151.28,-502
290161,Milna,1914 CE,46.815,151.786,1504
290180,Zavaritzki Caldera,1957 CE,46.9178,151.9518,612
290190,Prevo Peak,1825 CE,47.0139,152.1167,1360
290191,Uratman,Unknown,47.12,152.25,678
290200,Ketoi,1960 CE,47.35,152.475,1172
290210,Ushishur,1884 CE,47.5125,152.8139,357
290211,Srednii,Unknown,47.5861,152.893,36
290220,Rasshua,1957 CE,47.77,153.02,956
290240,Sarychev Peak,2021 CE,48.092,153.2,1496
290250,Raikoke,2019 CE,48.292,153.25,551
290260,Chirinkotan,2022 CE,48.98,153.48,724
290270,Ekarma,2010 CE,48.958,153.93,1170
290290,Sinarka,1878 CE,48.873,154.182,911
290300,Kharimkotan,1933 CE,49.12,154.508,1145
290310,Tao-Rusyr Caldera,1952 CE,49.34,154.725,1272
290320,Nemo Peak,1938 CE,49.57,154.808,1018
290331,Shirinki,Unknown,50.2,154.98,761
290340,Fuss Peak,1854 CE,50.267,155.246,1742
290350,Karpinsky Group,1952 CE,50.148,155.373,1326
290360,Chikurachki,2023 CE,50.324,155.461,1781
290370,Vernadskii Ridge,Unknown,50.55,155.97,1183
290380,Ebeko,2024 CE,50.686,156.014,1103
290390,Alaid,2022 CE,50.861,155.565,2285
300010,Kambalny,2017 CE,51.306,156.875,2116
300020,Koshelev,1690 CE,51.356,156.753,1822
300021,Yavinsky,4050 BCE,51.533,156.629,646
300022,Diky Greben,350 CE,51.452,156.978,1040
300023,Kurile Lake,6440 BCE,51.45,157.12,81
300030,Iliinsky,1901 CE,51.498,157.203,1555
300040,Zheltovsky,1923 CE,51.577,157.328,1926
300050,Ksudach,1907 CE,51.844,157.572,1079
300052,Olkoviy Volcanic Group,Unknown,52.02,157.53,681
300053,Khodutka,300 BCE,52.062,157.711,2039
300058,Asacha,Unknown,52.355,157.827,1910
300059,Visokiy,Unknown,52.435,157.9332,1227
300060,Mutnovsky,2000 CE,52.449,158.196,2288
300070,Gorely,2010 CE,52.5549,158.0358,1799
300080,Opala,1776 CE,52.543,157.339,2439
300082,Tolmachev Dol,300 CE,52.63,157.58,1021
300083,Vilyuchinsky,8050 BCE,52.7,158.28,2173
300084,Barkhatnaya Sopka,3550 BCE,52.802,158.24,874
300090,Koryaksky,2009 CE,53.321,158.712,3430
300100,Avachinsky,2001 CE,53.256,158.836,2717
300110,Dzenzursky,Unknown,53.637,158.922,2285
300120,Zhupanovsky,2016 CE,53.589,159.15,2899
300121,Veer,390 CE,53.7525,158.4478,520
300122,Kostakan,1350 CE,53.833,158.052,1150
300123,Bakening,550 BCE,53.905,158.07,2278
300124,Zavaritsky,800 BCE,53.905,158.385,1567
300125,Akademia Nauk,1996 CE,53.98,159.45,1180
300130,Karymsky,2022 CE,54.049,159.443,1513
300140,Maly Semyachik,1952 CE,54.135,159.674,1527
300150,Bolshoi Semiachik,4450 BCE,54.32,160.02,1720
300160,Taunshits,550 BCE,54.528,159.804,2301
300170,Uzon,200 CE,54.4885,159.9741,1617
300180,Kikhpinych,1550 CE,54.489,160.251,1515
300190,Krasheninnikov,1550 CE,54.596,160.27,1816
300200,Kronotsky,1923 CE,54.753,160.533,3482
300210,Gamchen,550 BCE,54.974,160.703,2539
300220,Komarov,950 CE,55.033,160.725,2065
300221,Vysoky,550 BCE,55.064,160.765,2129
300230,Kizimen,2013 CE,55.131,160.32,2334
300240,Tolbachik,2013 CE,55.832,160.326,3611
300241,Udina,Unknown,55.758,160.527,2886
300242,Zimina,Unknown,55.862,160.603,3057
300250,Bezymianny,2024 CE,55.972,160.595,2882
300251,Kamen,Unknown,56.02,160.593,4585
300260,Klyuchevskoy,2023 CE,56.056,160.642,4754
